,y
1210,0.7697160006367718
1211,0.44854634433583995
1212,0.11542913883746646
1213,-0.14172762499974106
1214,-0.35796562694060374
1215,-0.6256939012272051
1216,-0.9364280168903388
1217,-1.2758513987411124
1218,-1.5876713111969172
1219,-1.819403376978359
1220,-1.931869299904906
1221,-1.907158711210168
1222,-1.7442310672341237
1223,-1.4538740121738607
1224,-1.0535534565214568
1225,-0.5633962678295305
1226,-0.011341679323689652
1227,0.47927375565437846
1228,0.6846387144448478
1229,0.879999257108518
1230,1.0531204454591072
1231,1.1757997790343935
1232,1.2219546621305586
1233,1.1724668354033612
1234,1.0196034872982493
1235,0.7697160006367959
1236,0.44854634433581597
1237,0.11542913883742711
1238,-0.14172762499977173
1239,-0.3579656269405845
1240,-0.6256939012272391
1241,-0.9364280168903633
1242,-1.275851398741149
1243,-1.5876713111969347
1244,-1.819403376978376
1245,-1.9318692999049227
1246,-1.9071587112101591
1247,-1.744231067234136
1248,-1.453874012173886
1249,-1.0535534565214923
1250,-0.5633962678295169
1251,-0.011341679323703308
1252,0.47927375565435654
1253,0.6846387144448323
1254,0.8799992571085323
1255,1.0531204454591212
1256,1.1757997790343986
1257,1.221954662130566
1258,1.1724668354033496
1259,1.0196034872982223
1260,0.7697160006367556
1261,0.4485463443358212
1262,0.11542913883744961
1263,-0.14172762499975264
1264,-0.35796562694061695
1265,-0.6256939012272209
1266,-0.936428016890357
1267,-1.2758513987411306
1268,-1.5876713111969325
1269,-1.819403376978372
1270,-1.9318692999049274
1271,-1.907158711210172
1272,-1.7442310672341175
1273,-1.4538740121738456
1274,-1.0535534565214895
1275,-0.5633962678295369
1276,-0.011341679323680687
1277,0.47927375565439245
1278,0.6846387144448162
1279,0.8799992571085192
1280,1.0531204454591092
1281,1.1757997790343953
1282,1.221954662130557
1283,1.172466835403355
1284,1.019603487298238
1285,0.7697160006367798
1286,0.4485463443357973
1287,0.11542913883746672
1288,-0.1417276249997323
1289,-0.3579656269405972
1290,-0.6256939012272417
1291,-0.9364280168903776
1292,-1.2758513987411368
1293,-1.5876713111969374
1294,-1.819403376978373
1295,-1.9318692999049176
1296,-1.907158711210179
1297,-1.744231067234136
1298,-1.4538740121738745
1299,-1.0535534565214726
1300,-0.563396267829548
1301,-0.011341679323707748
1302,0.47927375565436753
1303,0.6846387144448423
1304,0.879999257108512
1305,1.0531204454591025
1306,1.1757997790343944
1307,1.2219546621305601
1308,1.1724668354033412
1309,1.0196034872982458
1310,0.7697160006368001
1311,0.44854634433582474
1312,0.11542913883749281
1313,-0.14172762499977049
1314,-0.3579656269406245
1315,-0.6256939012272376
1316,-0.9364280168903732
1317,-1.2758513987411488
1318,-1.5876713111969365
1319,-1.8194033769783773
1320,-1.9318692999049436
1321,-1.9071587112101733
1322,-1.744231067234109
1323,-1.4538740121738787
1324,-1.0535534565214955
1325,-0.5633962678295268
1326,-0.011341679323716741
1327,0.47927375565439645
1328,0.6846387144448679
1329,0.879999257108538
1330,1.0531204454591236
1331,1.1757997790343995
1332,1.221954662130568
1333,1.1724668354033538
1334,1.0196034872982653
1335,0.7697160006367801
1336,0.4485463443357851
1337,0.11542913883745094
1338,-0.1417276249997441
1339,-0.3579656269406103
1340,-0.6256939012272116
1341,-0.9364280168903469
1342,-1.275851398741096
1343,-1.5876713111969147
1344,-1.8194033769783535
1345,-1.9318692999049185
1346,-1.9071587112101702
1347,-1.7442310672341215
1348,-1.4538740121739044
1349,-1.0535534565214766
1350,-0.5633962678294799
1351,-0.011341679323654708
1352,0.4792737556543915
1353,0.6846387144448103
1354,0.8799992571085138
1355,1.0531204454591048
1356,1.175799779034389
1357,1.2219546621305557
1358,1.1724668354033332
1359,1.0196034872982336
1360,0.7697160006367836
1361,0.44854634433580587
1362,0.11542913883747596
1363,-0.14172762499978203
1364,-0.357965626940532
1365,-0.62569390122724
1366,-0.9364280168903469
1367,-1.2758513987411222
1368,-1.5876713111969205
1369,-1.8194033769783635
1370,-1.9318692999049307
1371,-1.9071587112101587
1372,-1.7442310672340908
1373,-1.4538740121738563
1374,-1.0535534565214693
1375,-0.5633962678295535
1376,-0.011341679323718545
1377,0.4792737556543582
1378,0.6846387144447952
1379,0.8799992571085276
1380,1.0531204454591185
1381,1.1757997790343975
1382,1.2219546621305641
1383,1.1724668354033463
1384,1.0196034872982533
1385,0.7697160006367638
1386,0.4485463443358192
1387,0.11542913883744339
1388,-0.1417276249997578
1389,-0.3579656269405697
1390,-0.625693901227221
1391,-0.9364280168903426
1392,-1.275851398741104
1393,-1.587671311196919
1394,-1.8194033769783564
1395,-1.9318692999049163
1396,-1.9071587112101622
1397,-1.7442310672341486
1398,-1.4538740121739069
1399,-1.0535534565214648
1400,-0.5633962678295726
1401,-0.011341679323695425
1402,0.47927375565439423
1403,0.6846387144448206
1404,0.8799992571085234
1405,1.0531204454591128
1406,1.1757997790343937
1407,1.2219546621305555
1408,1.1724668354033516
1409,1.0196034872982327
1410,0.7697160006367727
1411,0.44854634433584206
1412,0.11542913883746876
1413,-0.1417276249997394
1414,-0.357965626940549
1415,-0.6256939012272422
1416,-0.9364280168903629
1417,-1.2758513987411342
1418,-1.587671311196933
1419,-1.8194033769783706
1420,-1.9318692999049316
1421,-1.907158711210152
1422,-1.744231067234119
1423,-1.4538740121738596
1424,-1.053553456521458
1425,-0.563396267829533
1426,-0.011341679323692982
1427,0.479273755654376
1428,0.6846387144448048
1429,0.8799992571085379
1430,1.0531204454591268
1431,1.1757997790344024
1432,1.2219546621305641
1433,1.1724668354033652
1434,1.0196034872982527
1435,0.7697160006367529
1436,0.4485463443358554
1437,0.11542913883743616
1438,-0.1417276249997716
1439,-0.35796562694058187
1440,-0.6256939012272372
1441,-0.9364280168903605
1442,-1.2758513987411224
1443,-1.5876713111969343
1444,-1.8194033769783695
1445,-1.9318692999049203
1446,-1.907158711210158
1447,-1.744231067234137
1448,-1.4538740121738885
1449,-1.0535534565214957
1450,-0.5633962678295779
1451,-0.01134167932368585
1452,0.4792737556544084
1453,0.6846387144448305
1454,0.8799992571085337
1455,1.0531204454591034
1456,1.1757997790343921
1457,1.2219546621305517
1458,1.172466835403344
1459,1.0196034872982205
1460,0.7697160006367563
1461,0.44854634433582324
1462,0.1154291388374519
1463,-0.14172762499975095
1464,-0.3579656269405622
1465,-0.625693901227258
1466,-0.9364280168903449
1467,-1.2758513987411402
1468,-1.5876713111969318
1469,-1.819403376978374
1470,-1.9318692999049287
1471,-1.9071587112101434
1472,-1.7442310672341454
1473,-1.4538740121738618
1474,-1.053553456521446
1475,-0.5633962678295119
1476,-0.011341679323667114
1477,0.47927375565434405
1478,0.6846387144448148
1479,0.8799992571085458
1480,1.0531204454591165
1481,1.1757997790344001
1482,1.22195466213056
1483,1.1724668354033572
1484,1.0196034872982402
1485,0.7697160006367825
1486,0.44854634433585294
1487,0.11542913883742201
1488,-0.1417276249997274
1489,-0.3579656269405996
1490,-0.6256939012272392
1491,-0.9364280168903404
1492,-1.275851398741122
1493,-1.58767131119693
1494,-1.8194033769783666
1495,-1.931869299904914
1496,-1.9071587112101476
1497,-1.744231067234121
1498,-1.4538740121738676
1499,-1.0535534565215254
1500,-0.5633962678295823
1501,-0.011341679323675774
1502,0.47927375565437286
1503,0.6846387144448405
1504,0.8799992571085413
1505,1.0531204454591108
1506,1.1757997790343964
1507,1.2219546621305513
1508,1.1724668354033625
1509,1.0196034872982196
1510,0.7697160006367914
1511,0.4485463443358229
1512,0.11542913883743809
1513,-0.1417276249997068
1514,-0.35796562694057993
1515,-0.6256939012272599
1516,-0.9364280168903609
1517,-1.2758513987411522
1518,-1.587671311196944
1519,-1.819403376978381
1520,-1.9318692999049296
1521,-1.9071587112101982
1522,-1.7442310672341637
1523,-1.4538740121738611
1524,-1.0535534565214875
1525,-0.5633962678295238
1526,-0.011341679323661646
1527,0.47927375565435726
1528,0.6846387144448248
1529,0.879999257108556
1530,1.0531204454591248
1531,1.175799779034405
1532,1.2219546621305706
1533,1.1724668354033563
1534,1.0196034872982316
1535,0.7697160006368136
1536,0.4485463443358511
1537,0.11542913883740794
1538,-0.14172762499973962
1539,-0.3579656269406125
1540,-0.6256939012272551
1541,-0.9364280168903585
1542,-1.2758513987411404
1543,-1.587671311196924
1544,-1.8194033769783715
1545,-1.931869299904911
1546,-1.9071587112101696
1547,-1.7442310672341224
1548,-1.4538740121738567
1549,-1.0535534565215057
1550,-0.5633962678295564
1551,-0.011341679323646936
1552,0.4792737556543914
1553,0.6846387144448501
1554,0.8799992571085213
1555,1.0531204454591099
1556,1.175799779034395
1557,1.2219546621305695
1558,1.1724668354033643
1559,1.0196034872982125
1560,0.7697160006367773
1561,0.4485463443358051
1562,0.1154291388374214
1563,-0.14172762499971842
1564,-0.35796562694059314
1565,-0.6256939012271837
1566,-0.9364280168903538
1567,-1.275851398741126
1568,-1.5876713111969238
1569,-1.8194033769783657
1570,-1.9318692999049152
1571,-1.9071587112101827
1572,-1.744231067234145
1573,-1.4538740121738387
1574,-1.053553456521461
1575,-0.5633962678294939
1576,-0.011341679323685377
1577,0.47927375565436403
1578,0.6846387144448349
1579,0.8799992571085049
1580,1.0531204454590968
1581,1.175799779034391
1582,1.2219546621305601
1583,1.1724668354033452
1584,1.0196034872982176
1585,0.7697160006367962
1586,0.44854634433583196
1587,0.11542913883750383
1588,-0.141727624999762
1589,-0.3579656269406152
1590,-0.6256939012272263
1591,-0.9364280168903603
1592,-1.2758513987411355
1593,-1.5876713111969254
1594,-1.81940337697837
1595,-1.9318692999049063
1596,-1.9071587112101596
1597,-1.7442310672341068
1598,-1.4538740121738858
1599,-1.0535534565215092
1600,-0.563396267829545
1601,-0.01134167932373717
1602,0.47927375565438324
1603,0.6846387144448609
1604,0.8799992571085306
1605,1.0531204454591176
1606,1.1757997790343995
1607,1.2219546621305692
1608,1.1724668354033587
1609,1.019603487298274
1610,0.7697160006367918
1611,0.44854634433579854
1612,0.11542913883746299
1613,-0.14172762499973585
1614,-0.35796562694060086
1615,-0.6256939012272004
1616,-0.9364280168903338
1617,-1.2758513987411313
1618,-1.5876713111969218
1619,-1.8194033769783655
1620,-1.9318692999049278
1621,-1.907158711210181
1622,-1.7442310672341348
1623,-1.4538740121739204
1624,-1.0535534565214957
1625,-0.5633962678295014
1626,-0.011341679323677079
1627,0.4792737556543779
1628,0.6846387144448448
1629,0.8799992571085152
1630,1.053120445459105
1631,1.1757997790343886
1632,1.2219546621305573
1633,1.1724668354033378
1634,1.0196034872982418
1635,0.7697160006367951
1636,0.4485463443358192
1637,0.11542913883748797
1638,-0.14172762499977376
1639,-0.35796562694062833
1640,-0.6256939012272421
1641,-0.9364280168903785
1642,-1.2758513987411297
1643,-1.5876713111969318
1644,-1.8194033769783702
1645,-1.9318692999049385
1646,-1.907158711210168
1647,-1.7442310672341033
1648,-1.4538740121738718
1649,-1.0535534565214877
1650,-0.5633962678295181
1651,-0.011341679323707665
1652,0.4792737556543521
1653,0.684638714444788
1654,0.8799992571085204
1655,1.0531204454591128
1656,1.1757997790343941
1657,1.2219546621305641
1658,1.1724668354033503
1659,1.0196034872982613
1660,0.7697160006367751
1661,0.4485463443357796
1662,0.11542913883744611
1663,-0.1417276249997474
1664,-0.357965626940614
1665,-0.625693901227216
1666,-0.936428016890352
1667,-1.2758513987411013
1668,-1.5876713111969192
1669,-1.8194033769783564
1670,-1.9318692999049194
1671,-1.9071587112101689
1672,-1.744231067234118
1673,-1.453874012173899
1674,-1.0535534565214697
1675,-0.5633962678294717
1676,-0.01134167932364602
1677,0.4792737556543969
1678,0.6846387144448131
1679,0.8799992571085167
1680,1.053120445459107
1681,1.1757997790343904
1682,1.2219546621305555
1683,1.1724668354033314
1684,1.0196034872982302
1685,0.7697160006367789
1686,0.4485463443358005
1687,0.11542913883747116
1688,-0.1417276249997289
1689,-0.35796562694054057
1690,-0.6256939012272306
1691,-0.9364280168903503
1692,-1.2758513987411213
1693,-1.5876713111969218
1694,-1.8194033769783635
1695,-1.9318692999049298
1696,-1.9071587112101562
1697,-1.7442310672340868
1698,-1.4538740121738505
1699,-1.053553456521462
1700,-0.5633962678295452
1701,-0.011341679323709747
1702,0.47927375565436364
1703,0.684638714444798
1704,0.8799992571085306
1705,1.0531204454591208
1706,1.1757997790343988
1707,1.2219546621305641
1708,1.1724668354033447
1709,1.0196034872982502
1710,0.7697160006367593
1711,0.4485463443358667
1712,0.11542913883744786
1713,-0.14172762499976327
1714,-0.3579656269405725
1715,-0.625693901227226
1716,-0.9364280168903476
1717,-1.2758513987411093
1718,-1.5876713111969232
1719,-1.819403376978359
1720,-1.9318692999049167
1721,-1.9071587112101607
1722,-1.7442310672341454
1723,-1.4538740121739016
1724,-1.053553456521513
1725,-0.5633962678295982
1726,-0.01134167932370761
1727,0.4792737556543949
1728,0.6846387144448236
1729,0.8799992571085262
1730,1.053120445459115
1731,1.175799779034395
1732,1.2219546621305555
1733,1.17246683540335
1734,1.0196034872982294
1735,0.769716000636768
1736,0.4485463443358367
1737,0.11542913883746393
1738,-0.1417276249997427
1739,-0.3579656269405528
1740,-0.6256939012272468
1741,-0.936428016890368
1742,-1.2758513987411395
1743,-1.5876713111969372
1744,-1.8194033769783764
1745,-1.9318692999049332
1746,-1.9071587112101516
1747,-1.744231067234157
1748,-1.453874012173877
1749,-1.0535534565214644
1750,-0.563396267829533
1751,-0.011341679323689347
1752,0.47927375565438024
1753,0.6846387144448077
1754,0.8799992571085409
1755,1.0531204454591114
1756,1.1757997790343975
1757,1.2219546621305604
1758,1.1724668354033614
1759,1.0196034872982485
1760,0.769716000636794
1761,0.4485463443358663
1762,0.11542913883743401
1763,-0.14172762499977556
1764,-0.35796562694058537
1765,-0.6256939012272419
1766,-0.9364280168903294
1767,-1.275851398741115
1768,-1.5876713111969223
1769,-1.8194033769783626
1770,-1.931869299904914
1771,-1.907158711210152
1772,-1.7442310672341308
1773,-1.4538740121738813
1774,-1.0535534565214877
1775,-0.563396267829569
1776,-0.011341679323676662
1777,0.4792737556543641
1778,0.6846387144448335
1779,0.879999257108534
1780,1.053120445459105
1781,1.175799779034393
1782,1.2219546621305513
1783,1.1724668354033665
1784,1.0196034872982276
1785,0.7697160006367567
1786,0.4485463443358199
1787,0.11542913883744743
1788,-0.14172762499969793
1789,-0.35796562694057077
1790,-0.6256939012272486
1791,-0.936428016890348
1792,-1.275851398741139
1793,-1.5876713111969332
1794,-1.8194033769783742
1795,-1.9318692999049278
1796,-1.9071587112101718
1797,-1.744231067234157
1798,-1.4538740121738656
1799,-1.0535534565214995
1800,-0.5633962678295409
1801,-0.011341679323681297
1802,0.4792737556543442
1803,0.6846387144448178
1804,0.8799992571085485
1805,1.053120445459119
1806,1.1757997790344015
1807,1.22195466213056
1808,1.1724668354033556
1809,1.0196034872982371
1810,0.7697160006368239
1811,0.448546344335864
1812,0.11542913883741987
1813,-0.14172762499973135
1814,-0.3579656269406031
1815,-0.6256939012272439
1816,-0.9364280168903455
1817,-1.275851398741127
1818,-1.5876713111969343
1819,-1.819403376978373
1820,-1.9318692999049167
1821,-1.9071587112101775
1822,-1.744231067234134
1823,-1.4538740121738718
1824,-1.053553456521524
1825,-0.5633962678295777
1826,-0.011341679323669251
1827,0.47927375565437774
1828,0.6846387144448434
1829,0.8799992571085443
1830,1.0531204454591132
1831,1.175799779034398
1832,1.2219546621305728
1833,1.17246683540337
1834,1.0196034872982214
1835,0.7697160006367891
1836,0.4485463443358186
1837,0.11542913883743343
1838,-0.14172762499971017
1839,-0.3579656269405837
1840,-0.6256939012272644
1841,-0.9364280168903663
1842,-1.2758513987411575
1843,-1.5876713111969378
1844,-1.8194033769783795
1845,-1.9318692999049265
1846,-1.9071587112101946
1847,-1.7442310672341588
1848,-1.453874012173855
1849,-1.0535534565214801
1850,-0.5633962678295152
1851,-0.011341679323652681
1852,0.4792737556543627
1853,0.6846387144448275
1854,0.879999257108498
1855,1.053120445459091
1856,1.1757997790343877
1857,1.2219546621305601
1858,1.172466835403349
1859,1.0196034872982256
1860,0.7697160006368078
1861,0.4485463443358453
1862,0.11542913883740304
1863,-0.1417276249997429
1864,-0.35796562694061634
1865,-0.6256939012272136
1866,-0.936428016890351
1867,-1.2758513987411233
1868,-1.587671311196916
1869,-1.819403376978364
1870,-1.9318692999049054
1871,-1.907158711210164
1872,-1.7442310672341161
1873,-1.4538740121738498
1874,-1.0535534565214977
1875,-0.5633962678295477
1876,-0.011341679323747994
1877,0.47927375565437225
1878,0.684638714444854
1879,0.8799992571085231
1880,1.0531204454591119
1881,1.1757997790343961
1882,1.2219546621305692
1883,1.1724668354033625
1884,1.0196034872982094
1885,0.7697160006367728
1886,0.4485463443357998
1887,0.11542913883747301
1888,-0.14172762499972713
1889,-0.35796562694059164
1890,-0.6256939012271889
1891,-0.936428016890321
1892,-1.2758513987411182
1893,-1.587671311196911
1894,-1.8194033769783586
1895,-1.931869299904909
1896,-1.9071587112101764
1897,-1.7442310672341388
1898,-1.453874012173931
1899,-1.0535534565215114
1900,-0.563396267829521
1901,-0.011341679323698506
1902,0.4792737556543645
1903,0.6846387144448378
1904,0.8799992571085077
1905,1.0531204454590992
1906,1.1757997790343924
1907,1.2219546621305601
1908,1.1724668354033434
1909,1.0196034872982507
1910,0.769716000636807
1911,0.4485463443358327
1912,0.11542913883750003
1913,-0.14172762499976552
1914,-0.35796562694061884
1915,-0.6256939012272308
1916,-0.9364280168903655
1917,-1.2758513987411408
1918,-1.58767131119693
1919,-1.819403376978373
1920,-1.9318692999049425
1921,-1.9071587112101756
1922,-1.7442310672341144
1923,-1.4538740121738867
1924,-1.053553456521506
1925,-0.563396267829539
1926,-0.011341679323729759
1927,0.47927375565433855
1928,0.684638714444864
1929,0.8799992571085309
1930,1.0531204454591194
1931,1.1757997790344006
1932,1.221954662130569
1933,1.172466835403357
1934,1.0196034872982707
1935,0.7697160006367872
1936,0.44854634433579316
1937,0.11542913883745815
1938,-0.14172762499973912
1939,-0.35796562694060463
1940,-0.6256939012272047
1941,-0.936428016890339
1942,-1.2758513987411366
1943,-1.5876713111969263
1944,-1.8194033769783684
1945,-1.931869299904929
1946,-1.90715871121018
1947,-1.7442310672341312
1948,-1.453874012173915
1949,-1.0535534565214886
1950,-0.563396267829493
1951,-0.011341679323668336
1952,0.4792737556543833
1953,0.6846387144448476
1954,0.8799992571085182
1955,1.0531204454591074
1956,1.17579977903439
1957,1.2219546621305573
1958,1.1724668354033363
1959,1.0196034872982387
1960,0.7697160006367907
1961,0.4485463443358139
1962,0.11542913883748318
1963,-0.1417276249997207
1964,-0.3579656269406368
1965,-0.6256939012272326
1966,-0.9364280168903816
1967,-1.2758513987411289
1968,-1.5876713111969332
1969,-1.8194033769783706
1970,-1.9318692999049376
1971,-1.9071587112101653
1972,-1.7442310672340988
1973,-1.4538740121738658
1974,-1.0535534565214804
1975,-0.5633962678295096
1976,-0.0113416793236987
1977,0.4792737556543576
1978,0.6846387144447909
1979,0.8799992571085234
1980,1.053120445459115
1981,1.1757997790343955
1982,1.2219546621305641
1983,1.1724668354033487
1984,1.019603487298258
1985,0.7697160006367706
1986,0.4485463443357743
1987,0.11542913883744131
1988,-0.14172762499975067
1989,-0.357965626940565
1990,-0.6256939012272138
1991,-0.9364280168903351
1992,-1.275851398741096
1993,-1.5876713111969125
1994,-1.8194033769783524
1995,-1.9318692999049154
1996,-1.9071587112101644
1997,-1.744231067234113
1998,-1.4538740121738927
1999,-1.053553456521517
2000,-0.5633962678296105
2001,-0.011341679323724374
2002,0.4792737556543825
2003,0.6846387144448165
2004,0.8799992571085188
2005,1.053120445459109
2006,1.1757997790343915
2007,1.2219546621305555
2008,1.1724668354033299
2009,1.0196034872982271
2010,0.7697160006367745
2011,0.44854634433584806
2012,0.11542913883747563
2013,-0.1417276249997344
2014,-0.3579656269405434
2015,-0.6256939012272354
2016,-0.9364280168903552
2017,-1.2758513987411266
2018,-1.5876713111969263
2019,-1.8194033769783662
2020,-1.9318692999049305
2021,-1.9071587112101542
2022,-1.7442310672341654
2023,-1.45387401217389
2024,-1.0535534565214815
2025,-0.5633962678295534
2026,-0.011341679323711107
2027,0.47927375565436675
2028,0.6846387144448008
2029,0.8799992571085334
2030,1.0531204454591232
2031,1.1757997790344001
2032,1.2219546621305641
2033,1.1724668354033674
2034,1.0196034872982573
2035,0.7697160006368058
2036,0.44854634433587975
2037,0.11542913883744606
2038,-0.14172762499976732
2039,-0.3579656269405231
2040,-0.62569390122727
2041,-0.9364280168903794
2042,-1.2758513987411393
2043,-1.5876713111969347
2044,-1.8194033769783742
2045,-1.9318692999049245
2046,-1.907158711210164
2047,-1.7442310672341859
2048,-1.4538740121738707
2049,-1.0535534565214362
2050,-0.5633962678295471
2051,-0.011341679323727288
2052,0.47927375565434427
2053,0.6846387144448267
2054,0.8799992571085262
2055,1.0531204454591165
2056,1.1757997790343995
2057,1.2219546621305568
2058,1.1724668354033734
2059,1.0196034872982733
2060,0.7697160006368301
2061,0.44854634433585583
2062,0.11542913883746313
2063,-0.141727624999747
2064,-0.357965626940609
2065,-0.6256939012272581
2066,-0.936428016890323
2067,-1.2758513987411058
2068,-1.5876713111969212
2069,-1.819403376978362
2070,-1.9318692999049232
2071,-1.9071587112101733
2072,-1.7442310672341235
2073,-1.4538740121738556
2074,-1.0535534565214482
2075,-0.563396267829576
2076,-0.011341679323655263
2077,0.4792737556543414
2078,0.6846387144448105
2079,0.879999257108511
2080,1.0531204454591039
2081,1.1757997790343921
2082,1.2219546621305568
2083,1.1724668354033823
2084,1.0196034872982185
2085,0.7697160006367328
2086,0.4485463443358404
2087,0.11542913883748225
2088,-0.14172762499972708
2089,-0.35796562694058903
2090,-0.625693901227233
2091,-0.936428016890367
2092,-1.2758513987411506
2093,-1.5876713111969485
2094,-1.8194033769783853
2095,-1.9318692999049447
2096,-1.9071587112101978
2097,-1.744231067234153
2098,-1.4538740121738913
2099,-1.05355345652149
2100,-0.5633962678295096
2101,-0.01134167932363822
2102,0.47927375565432645
2103,0.6846387144447946
2104,0.8799992571085562
2105,1.0531204454591097
2106,1.175799779034397
2107,1.2219546621305633
2108,1.1724668354033458
2109,1.0196034872982167
2110,0.7697160006368403
2111,0.4485463443358987
2112,0.1154291388374006
2113,-0.14172762499969924
2114,-0.3579656269405783
2115,-0.625693901227207
2116,-0.936428016890342
2117,-1.2758513987411226
2118,-1.5876713111969258
2119,-1.8194033769783706
2120,-1.931869299904906
2121,-1.9071587112101889
2122,-1.7442310672341619
2123,-1.4538740121739149
2124,-1.0535534565215245
2125,-0.5633962678295525
2126,-0.011341679323684933
2127,0.4792737556543966
2128,0.6846387144448619
2129,0.8799992571085631
2130,1.0531204454591108
2131,1.1757997790343966
2132,1.2219546621305672
2133,1.1724668354033567
2134,1.0196034872982354
2135,0.769716000636774
2136,0.4485463443357897
2137,0.11542913883740318
2138,-0.14172762499967545
2139,-0.35796562694056006
2140,-0.6256939012272731
2141,-0.9364280168903395
2142,-1.2758513987411382
2143,-1.5876713111969267
2144,-1.819403376978369
2145,-1.9318692999049123
2146,-1.9071587112102035
2147,-1.7442310672341854
2148,-1.4538740121738476
2149,-1.0535534565215063
2150,-0.5633962678295629
2151,-0.011341679323711523
2152,0.4792737556543718
2153,0.6846387144448466
2154,0.8799992571084859
2155,1.0531204454590795
2156,1.175799779034384
2157,1.2219546621305635
2158,1.1724668354033636
2159,1.019603487298252
2160,0.7697160006367987
2161,0.4485463443358188
2162,0.11542913883742954
2163,-0.1417276249997701
2164,-0.3579656269406354
2165,-0.6256939012271977
2166,-0.9364280168903341
2167,-1.2758513987410978
2168,-1.5876713111969059
2169,-1.8194033769783522
2170,-1.931869299904908
2171,-1.9071587112101502
2172,-1.7442310672340906
2173,-1.4538740121738127
2174,-1.0535534565215061
2175,-0.5633962678295844
2176,-0.011341679323634779
2177,0.47927375565436997
2178,0.6846387144448302
2179,0.8799992571085316
2180,1.0531204454591203
2181,1.1757997790344015
2182,1.221954662130578
2183,1.1724668354033798
2184,1.019603487298201
2185,0.7697160006367951
2186,0.44854634433583673
2187,0.1154291388374541
2188,-0.1417276249997515
2189,-0.35796562694061484
2190,-0.6256939012271728
2191,-0.9364280168903054
2192,-1.2758513987411175
2193,-1.5876713111968999
2194,-1.8194033769783557
2195,-1.9318692999049154
2196,-1.907158711210166
2197,-1.7442310672341153
2198,-1.4538740121738458
2199,-1.0535534565214366
2200,-0.5633962678294493
2201,-0.011341679323685294
2202,0.4792737556543401
2203,0.684638714444815
2204,0.8799992571085151
2205,1.0531204454591072
2206,1.175799779034394
2207,1.2219546621305566
2208,1.1724668354033312
2209,1.0196034872981927
2210,0.7697160006368076
2211,0.44854634433586105
2212,0.11542913883747971
2213,-0.14172762499973315
2214,-0.35796562694059414
2215,-0.62569390122724
2216,-0.9364280168903747
2217,-1.2758513987411584
2218,-1.5876713111969334
2219,-1.8194033769783804
2220,-1.9318692999049032
2221,-1.9071587112101742
2222,-1.7442310672341343
2223,-1.4538740121738754
2224,-1.0535534565214748
2225,-0.5633962678294944
2226,-0.011341679323733367
2227,0.4792737556543104
2228,0.6846387144448827
2229,0.8799992571085166
2230,1.053120445459107
2231,1.1757997790343926
2232,1.2219546621305601
2233,1.1724668354033418
2234,1.0196034872982835
2235,0.7697160006367716
2236,0.4485463443357641
2237,0.11542913883748425
2238,-0.1417276249997098
2239,-0.3579656269405757
2240,-0.6256939012272141
2241,-0.9364280168903467
2242,-1.2758513987411293
2243,-1.5876713111969307
2244,-1.8194033769783666
2245,-1.9318692999049385
2246,-1.9071587112102013
2247,-1.7442310672341659
2248,-1.4538740121739124
2249,-1.0535534565215174
2250,-0.5633962678295422
2251,-0.011341679323673026
2252,0.4792737556544045
2253,0.6846387144448661
2254,0.8799992571085066
2255,1.0531204454590959
2256,1.1757997790343864
2257,1.2219546621305608
2258,1.172466835403351
2259,1.019603487298229
2260,0.7697160006367664
2261,0.4485463443357814
2262,0.11542913883750869
2263,-0.14172762499969122
2264,-0.35796562694066086
2265,-0.6256939012272027
2266,-0.9364280168903626
2267,-1.2758513987411215
2268,-1.587671311196929
2269,-1.8194033769783653
2270,-1.9318692999049443
2271,-1.9071587112101542
2272,-1.744231067234075
2273,-1.4538740121738802
2274,-1.053553456521519
2275,-0.5633962678295648
2276,-0.011341679323707166
2277,0.4792737556543779
2278,0.6846387144447679
2279,0.8799992571085332
2280,1.0531204454591239
2281,1.1757997790343975
2282,1.2219546621305715
2283,1.1724668354033652
2284,1.0196034872982493
2285,0.7697160006367928
2286,0.4485463443358112
2287,0.11542913883742241
2288,-0.14172762499977504
2289,-0.3579656269405354
2290,-0.625693901227191
2291,-0.9364280168902974
2292,-1.2758513987410849
2293,-1.5876713111968903
2294,-1.8194033769783424
2295,-1.9318692999048994
2296,-1.9071587112101422
2297,-1.7442310672340815
2298,-1.453874012173902
2299,-1.0535534565215527
2300,-0.5633962678296072
2301,-0.011341679323753573
2302,0.47927375565434854
2303,0.6846387144448356
2304,0.8799992571085348
2305,1.0531204454591234
2306,1.1757997790343961
2307,1.2219546621305537
2308,1.1724668354033185
2309,1.019603487298242
2310,0.7697160006368058
2311,0.44854634433583573
2312,0.11542913883744806
2313,-0.14172762499975672
2314,-0.3579656269405147
2315,-0.6256939012272582
2316,-0.9364280168903667
2317,-1.275851398741126
2318,-1.5876713111969238
2319,-1.819403376978367
2320,-1.9318692999049225
2321,-1.9071587112101673
2322,-1.7442310672341943
2323,-1.453874012173884
2324,-1.0535534565214535
2325,-0.5633962678295673
2326,-0.011341679323749104
2327,0.4792737556543307
2328,0.6846387144448198
2329,0.8799992571085188
2330,1.0531204454591105
2331,1.175799779034396
2332,1.2219546621305566
2333,1.1724668354033774
2334,1.0196034872982813
2335,0.7697160006368415
2336,0.44854634433586915
2337,0.11542913883747516
2338,-0.14172762499973873
