0.89,7.16,5.37,3.58,1.79
1.78,0.89,7.16,5.37,3.58
2.67,1.78,0.89,7.16,5.37
3.12,2.67,1.78,0.89,7.16
0.89,3.12,2.67,1.78,0.89
1.79,0.89,3.12,2.67,1.78
0.89,1.79,0.89,3.12,2.67
0.89,0.89,1.79,0.89,3.12
2.68,0.89,0.89,1.79,0.89
5.81,2.68,0.89,0.89,1.79
7.6,5.81,2.68,0.89,0.89
9.390000000000001,7.6,5.81,2.68,0.89
10.28,9.390000000000001,7.6,5.81,2.68
15.2,10.28,9.390000000000001,7.6,5.81
22.35,15.2,10.28,9.390000000000001,7.6
30.4,22.35,15.2,10.28,9.390000000000001
39.34,30.4,22.35,15.2,10.28
46.49,39.34,30.4,22.35,15.2
55.43,46.49,39.34,30.4,22.35
64.37,55.43,46.49,39.34,30.4
75.55,64.37,55.43,46.49,39.34
86.73,75.55,64.37,55.43,46.49
98.8,86.73,75.55,64.37,55.43
110.87,98.8,86.73,75.55,64.37
120.7,110.87,98.8,86.73,75.55
129.64,120.7,110.87,98.8,86.73
140.82,129.64,120.7,110.87,98.8
150.65,140.82,129.64,120.7,110.87
159.59,150.65,140.82,129.64,120.7
169.42,159.59,150.65,140.82,129.64
176.57,169.42,159.59,150.65,140.82
183.72,176.57,169.42,159.59,150.65
189.53,183.72,176.57,169.42,159.59
194.45,189.53,183.72,176.57,169.42
200.26,194.45,189.53,183.72,176.57
207.41,200.26,194.45,189.53,183.72
212.33,207.41,200.26,194.45,189.53
215.46,212.33,207.41,200.26,194.45
220.38,215.46,212.33,207.41,200.26
225.3,220.38,215.46,212.33,207.41
228.43,225.3,220.38,215.46,212.33
233.35,228.43,225.3,220.38,215.46
239.16,233.35,228.43,225.3,220.38
